Fuel_Type,Body_Type,Kilometers_Driven,Registration_Year,Car_Model,Ownership,Features,Engine_Power,Mileage,Car_Link,Price,Car_Age
Petrol,Sedan,"34,000",Sept 2015,Audi A4,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",167.62bhp,15.64 kmpl,https://www.cardekho.com/used-car-details/used-Audi-A4-1.8-Tfsi-cars-New-Delhi_02b26c32-c5ab-4c5a-94c3-1b791e66e30d.htm,₹ 20 Lakh,2015
Petrol,Sedan,"70,000",Jun 2013,Maruti Swift Dzire,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",83.14bhp,20.85 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Dzire-Vxi-cars-New-Delhi_eb2186ea-d4df-4ad1-837c-99659621db10.htm,₹ 3.50 Lakh,2013
Petrol,SUV,"29,100",Nov 2020,Kia Sonet,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",118.36bhp,18.2 kmpl,https://www.cardekho.com/used-car-details/used-Kia-Sonet-Gtx-Plus-Turbo-Imt-Bsvi-cars-New-Delhi_dbdaf5db-71e1-464c-a3c6-c25e29cd27e3.htm,₹ 11.45 Lakh,2020
Petrol,Sedan,"57,116",Jan 2018,Tata Tigor,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",84bhp,20.3 kmpl,https://www.cardekho.com/buy-used-car-details/used-Tata-Tigor-1.2-Revotron-Xz-Option-cars-Ghaziabad_40d6c4c0-f2e1-4a36-8b91-7dba0e6b0771.htm,₹ 5.18 Lakh,2018
Petrol,Hatchback,"56,000",Oct 2016,Hyundai EON,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks, Radio",55.2bhp,21.1 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Eon-Magna-Plus-cars-New-Delhi_41acfb90-c96c-4431-984d-8198f50edd12.htm,₹ 2.61 Lakh,2016
Petrol,SUV,"9,343",Jun 2021,Honda WR-V,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",88.50bhp,16.5 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-Wr-v-Sv-cars-Noida_8d9e5d77-2d54-4475-ae04-4488746b3b89.htm,₹ 8.66 Lakh,2021
Petrol,Sedan,"15,000",Dec 2021,Audi A6,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",241.3bhp,14.11 kmpl,https://www.cardekho.com/used-car-details/used-Audi-A6-45-Tfsi-Technology-cars-New-Delhi_afa737c6-8cbc-4982-92cb-e75500bad691.htm,₹ 51 Lakh,2021
Diesel,SUV,"13,000",Jun 2022,Toyota Fortuner,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",201.15bhp,,https://www.cardekho.com/used-car-details/used-Toyota-Fortuner-4x2-Diesel-Bsvi-cars-New-Delhi_99671703-dcac-4ad3-a5d9-37acf1df4db1.htm,₹ 38.50 Lakh,2022
Petrol,SUV,"90,347",Feb 2017,Hyundai Creta,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",121.3bhp,13 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Creta-1.6-Vtvt-At-Sx-Plus-cars-Noida_64342d18-d285-4e86-b4ae-b7546da6d55c.htm,₹ 9.44 Lakh,2017
Diesel,Sedan,"36,000",Oct 2021,Mercedes-Benz S-Class,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",281.61bhp,13.5 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-S-class-S-350-D-cars-New-Delhi_f21f33e6-ece0-4c1b-990e-57b0c6b3cdd7.htm,₹ 89 Lakh,2021
Diesel,SUV,"60,000",Jun 2017,BMW X1,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",184bhp,17.05 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-X1-Sdrive-20d-Xline-cars-Faridabad_b5e317db-d029-46c0-8653-23e0f8ae282a.htm,₹ 21.25 Lakh,2017
Petrol,Sedan,"64,668",Oct 2019,Ford Aspire,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",94.93bhp,19.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Ford-Aspire-Titanium-Bsiv-cars-Ghaziabad_4e1c9bea-e267-4392-87bb-59bd5b50fba3.htm,₹ 5.18 Lakh,2019
Diesel,SUV,"7,800",,MG Gloster,,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",212.55bhp,12.04 kmpl,https://www.cardekho.com/used-car-details/used-Mg-Gloster-Savvy-6-Str-4x4-cars-New-Delhi_ab63201b-8ee4-41e7-99bb-5e9c3ea6ec0f.htm,₹ 45 Lakh,2023
Petrol,Sedan,"87,313",Jun 2014,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",117.3bhp,17.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-City-I-Vtec-Vx-cars-Noida_6ff41880-eca6-4aae-a43c-b9be186766d6.htm,₹ 5.74 Lakh,2014
Diesel,SUV,"60,000",Nov 2018,Volvo XC60,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",181bhp,14.7 kmpl,https://www.cardekho.com/used-car-details/used-Volvo-Xc60-D4-Momentum-cars-New-Delhi_ac04394a-cacd-4ec1-84ad-cb1ab841920b.htm,₹ 38 Lakh,2018
Petrol,Hatchback,"39,000",Nov 2015,Honda Jazz,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",88.7bhp,18.7 kmpl,https://www.cardekho.com/used-car-details/used-Honda-Jazz-1.2-V-I-Vtec-cars-New-Delhi_a947e705-eaf4-4f9c-b4dd-ea2d98d72da9.htm,₹ 4.49 Lakh,2015
Petrol,SUV,"18,000",Jan 2021,MG Hector Plus,First Owner,"Power Windows Front, Power Windows Rear, Leather Seats, Leather Steering Wheel, Fog Lights Front, Fog Lights Rear, Anti Lock Braking System, Brake Assist, Radio",141bhp,11.67 kmpl,https://www.cardekho.com/used-car-details/used-Mg-Hector-Plus-Sharp-Dct-cars-New-Delhi_02fc2070-0902-4a4b-a8f5-a2ba8c1aa03e.htm,₹ 19.25 Lakh,2021
Diesel,SUV,"18,000",Dec 2020,Land Rover Discovery Sport,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",245.40bhp,,https://www.cardekho.com/used-car-details/used-Land-Rover-Discovery-Sport-R-dynamic-Se-Diesel-cars-New-Delhi_fd90bd39-6245-4b63-adfa-7b5efe29a393.htm,₹ 56.50 Lakh,2020
Petrol,SUV,"11,000",Apr 2016,Lexus RX,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",259bhp,18.8 kmpl,https://www.cardekho.com/used-car-details/used-Lexus-Rx-450h-F-sport-cars-New-Delhi_df37875d-be2a-496d-8054-4fecf93eecce.htm,₹ 66 Lakh,2016
Petrol,SUV,"30,000",Jun 2021,Jeep Wrangler,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",268bhp,12.1 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Wrangler-Rubicon-Bsvi-cars-New-Delhi_5a9fe946-bed0-43d0-bffb-3866d9b2ca38.htm,₹ 62 Lakh,2021
Diesel,SUV,"8,000",Jun 2018,Mercedes-Benz GLA Class,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",136bhp,17.9 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-Gla-Class-200-D-Sport-cars-New-Delhi_6683a28c-e1c2-4d78-96ec-31c25613d74f.htm,₹ 27 Lakh,2018
Petrol,Sedan,"57,000",Sept 2017,Mercedes-Benz E-Class,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",194.4bhp,15 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-E-class-Expression-E-200-Bsiv-cars-New-Delhi_0756e4b0-2263-43c9-b574-828e2c857e4e.htm,₹ 40.50 Lakh,2017
Diesel,SUV,"89,500",Dec 2016,Audi Q7,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",245bhp,14.75 kmpl,https://www.cardekho.com/used-car-details/used-Audi-Q7-45-Tdi-Quattro-Premium-Plus-cars-New-Delhi_83447feb-27d6-4ea2-9868-38606068e50e.htm,₹ 36 Lakh,2016
Petrol,SUV,"27,684",Jul 2017,Honda WR-V,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",88.7bhp,17.5 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-Wr-v-I-vtec-Vx-cars-Ghaziabad_41c2804b-f93f-4c8b-9fe5-db61efc9c08c.htm,₹ 7.19 Lakh,2017
Petrol,Sedan,"22,000",Nov 2017,Mercedes-Benz C-Class,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",181.03bhp,14.74 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-C-class-C-200-Avantgarde-Edition-C-cars-New-Delhi_e70729ea-89ad-405a-94bf-2c9a5b165ceb.htm,₹ 33 Lakh,2017
Petrol,Hatchback,"71,566",Apr 2019,Ford Figo,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",94.93bhp,20.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Ford-Figo-Titanium-Bsiv-cars-New-Delhi_378d6754-de49-4580-9c71-aefcbebb3ffe.htm,₹ 5.07 Lakh,2019
Diesel,SUV,"75,000",Jul 2016,Audi Q7,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",245bhp,14.75 kmpl,https://www.cardekho.com/used-car-details/used-Audi-Q7-45-Tdi-Quattro-Premium-Plus-cars-New-Delhi_6d25e72b-ac07-4676-bd71-df5c773cd5ff.htm,₹ 39.95 Lakh,2016
Diesel,Sedan,"58,000",Dec 2017,Mercedes-Benz CLS-Class,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",204bhp,19.4 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-Cls-class-250-Cdi-cars-New-Delhi_5d5d51de-269f-48ae-95a7-9e559a57d3e7.htm,₹ 26 Lakh,2017
Petrol,Sedan,"75,455",Jun 2015,Honda City,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",117.3bhp,18 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-City-I-Vtec-Cvt-Vx-cars-Faridabad_a8e1b5ff-e940-43d7-9e1f-4dae14f1650f.htm,₹ 6.65 Lakh,2015
Petrol,SUV,"10,000",Mar 2022,MG Astor,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",108.49bhp,14.82 kmpl,https://www.cardekho.com/used-car-details/used-Mg-Astor-Sharp-Cvt-Bsvi-cars-New-Delhi_39ab6fc1-34c5-428c-9db4-0983f11b416f.htm,₹ 15 Lakh,2022
Diesel,SUV,"80,000",Apr 2017,Ford Endeavour,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",197bhp,10.91 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Endeavour-3.2-Titanium-At-4x4-cars-Gurgaon_3daf867c-73f0-41c8-a71b-7b25d2143cbd.htm,₹ 23.49 Lakh,2017
Petrol,SUV,"85,031",Jan 2019,Hyundai Creta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",121.3bhp,14.8 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Creta-1.6-Sx-Automatic-cars-Ghaziabad_cea4378a-3779-4ba9-9521-0b7becf0ff91.htm,₹ 10.52 Lakh,2018
Diesel,SUV,"22,000",Nov 2021,Land Rover Range Rover Evoque,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Speakers Front",246.74bhp,,https://www.cardekho.com/used-car-details/used-Land-Rover-Range-Rover-Evoque-2.0-R-dynamic-Se-Diesel-cars-New-Delhi_5993711a-ae56-41a1-90b3-bfce1b40b14c.htm,₹ 67 Lakh,2021
Diesel,SUV,"37,527",Mar 2020,Ford Ecosport,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",98.96bhp,21.7 kmpl,https://www.cardekho.com/buy-used-car-details/used-Ford-Ecosport-Thunder-Edition-Diesel-cars-Ghaziabad_b29ff4ba-3e70-49f5-aa83-dabafd05c31e.htm,₹ 9.30 Lakh,2020
Diesel,SUV,"80,000",Sept 2019,Maruti Vitara Brezza,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",88.5bhp,24.3 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Vitara-Brezza-Vdi-Option-cars-Faridabad_a04323b8-70d9-4a05-9913-c32452e53860.htm,₹ 8.50 Lakh,2019
Petrol,Sedan,"14,000",May 2022,Mercedes-Benz AMG A 35,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",301.73bhp,,https://www.cardekho.com/used-car-details/used-Mercedes-benz-Amg-A-35-4matic-Bsvi-cars-New-Delhi_fd8190a4-0f55-447b-b890-042d0973d310.htm,₹ 51 Lakh,2022
Diesel,SUV,"40,000",2018,Mahindra XUV500,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",152.87bhp,15.1 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Xuv500-W11-Option-At-Bsiv-cars-New-Delhi_0ca439d8-e17a-44c6-a05d-f2915820c0db.htm,₹ 13 Lakh,2018
Petrol,Hatchback,"10,000",2020,Toyota Glanza,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",81.80bhp,21.01 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Glanza-G-cars-New-Delhi_fa12415f-d8b5-4d90-8bb4-1c707a62b924.htm,₹ 6.25 Lakh,2020
Diesel,SUV,"50,000",Dec 2016,Porsche Cayenne,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",245bhp,16.12 kmpl,https://www.cardekho.com/used-car-details/used-Porsche-Cayenne-Diesel-Platinum-Edition-cars-New-Delhi_58efc0c1-00b9-49c9-86a9-ae18027e1f47.htm,₹ 56 Lakh,2016
Diesel,SUV,"65,000",Sept 2017,BMW X1,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",188bhp,20.68 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-X1-Sdrive-20d-Xline-cars-New-Delhi_1ce62854-c1fc-4175-bb83-46a73423e676.htm,₹ 19.50 Lakh,2017
Diesel,SUV,"72,011",Dec 2015,Audi Q3,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Rear, Anti Lock Braking System, Brake Assist, Cd Player",181bhp,15.17 kmpl,https://www.cardekho.com/used-car-details/used-Audi-Q3-35-Tdi-Quattro-Premium-Plus-cars-New-Delhi_fb6dc234-d848-4e38-8fc6-b854a8367c09.htm,₹ 14.99 Lakh,2015
Diesel,SUV,"40,011",Dec 2021,Jeep Compass,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",167.67bhp,14.9 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Compass-Model-S-4x4-Diesel-At-Bsvi-cars-New-Delhi_a9181103-8f03-4bd4-8c6b-1c105e4bd937.htm,₹ 24.50 Lakh,2021
Petrol,MUV,"85,000",Aug 2016,Maruti Ertiga,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",103bhp,19.34 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Ertiga-Vxi-Petrol-cars-Faridabad_bbe558e1-123c-4c8b-b945-875552e820b0.htm,₹ 7.35 Lakh,2016
Petrol,SUV,"36,206",Dec 2018,Ford Ecosport,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",121.31bhp,17 kmpl,https://www.cardekho.com/buy-used-car-details/used-Ford-Ecosport-1.5-Petrol-Titanium-Bsiv-cars-Ghaziabad_0a61d974-b0e7-4cc9-989f-e2c9c0f3814d.htm,₹ 7.26 Lakh,2018
Diesel,MUV,"48,011",Sept 2017,Toyota Innova Crysta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",147.51bhp,13.68 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Innova-Crysta-2.4-Vx-Mt-8-Str-cars-New-Delhi_c7ce03cb-ef1b-473e-b81c-d45120cb6297.htm,₹ 16.50 Lakh,2017
Petrol,Hatchback,"86,919",May 2019,Maruti Baleno,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",83.1bhp,21.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Zeta-cars-Ghaziabad_8b1f5d60-591d-40b8-93bb-435be3f64244.htm,₹ 6.88 Lakh,2019
Petrol,SUV,"4,000",Mar 2022,Mercedes-Benz AMG G 63,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",576.63bhp,,https://www.cardekho.com/used-car-details/used-Mercedes-benz-Amg-G-63-4matic-2018-2023-cars-New-Delhi_dcb969e3-6bf1-496d-b50a-3083404f0909.htm,₹ 3.95 Crore,2022
Cng,Sedan,"69,650",Apr 2014,Honda Amaze,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Radio",86.7bhp,18 kmpl,https://www.cardekho.com/used-car-details/used-Honda-Amaze-S-Plus-I-vtec-cars-New-Delhi_220c3585-b9bc-40d0-bee5-0ad4c3a1f547.htm,₹ 3.65 Lakh,2014
Petrol,Sedan,"41,051",Jun 2018,Volkswagen Ameo,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",75bhp,19.44 kmpl,https://www.cardekho.com/buy-used-car-details/used-Volkswagen-Ameo-1.0-Mpi-Highline-Plus-cars-Ghaziabad_0a65d9d9-d719-41ec-8791-9e7c5c41115b.htm,₹ 6.27 Lakh,2018
Diesel,MUV,"52,011",Sept 2019,Toyota Innova Crysta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",171.5bhp,11.36 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Innova-Crysta-2.8-Gx-At-Bsiv-cars-New-Delhi_c197a57e-48cd-4bd0-bbaa-31affb21bcf0.htm,₹ 17.99 Lakh,2019
Petrol,Hatchback,"52,439",Oct 2013,Hyundai i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks",68.05bhp,19.81 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I10-Magna-1.1l-cars-Noida_9beb2edb-f438-4045-be2a-59855b2f3eb1.htm,₹ 3.35 Lakh,2013
Petrol,Sedan,"82,347",Jun 2014,Maruti Ciaz,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",91.1bhp,19.12 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Ciaz-At-Zxi-cars-Ghaziabad_4366a204-560a-4b40-90a3-008296fe9e6b.htm,₹ 5.28 Lakh,2014
Diesel,SUV,"52,001",Sept 2014,Audi Q7,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",241.4bhp,12.07 kmpl,https://www.cardekho.com/used-car-details/used-Audi-Q7-3.0-Tdi-Quattro-Technology-cars-New-Delhi_63e858b9-0348-45c3-a8f8-95e0d6ffa853.htm,₹ 18.99 Lakh,2014
Petrol,Sedan,"97,249",Jun 2014,Maruti Ciaz,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Cd Player",91.1bhp,20.73 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Ciaz-Vxi-Option-Shvs-cars-Faridabad_4501c0ed-04c8-44e3-ae53-b8b9667a9233.htm,₹ 5.11 Lakh,2014
Petrol,SUV,"11,800",Jul 2023,Audi Q7,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Child Safety Locks, Anti Theft Alarm, Radio",335.25bhp,,https://www.cardekho.com/used-car-details/used-Audi-Q7-Technology-cars-New-Delhi_182f333d-f7b2-4d00-9ab4-fb3d829228ce.htm,₹ 93 Lakh,2023
Diesel,SUV,"5,700",Dec 2022,Tata New Safari,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",167.67bhp,16.14 kmpl,https://www.cardekho.com/used-car-details/used-Tata-New-Safari-Xz-Plus-6-Str-Adventure-Edition-Bsvi-cars-New-Delhi_7776d679-5ab7-49a0-a943-436328b53d31.htm,₹ 20.99 Lakh,2022
Diesel,SUV,"52,011",Sept 2021,Tata New Safari,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",167.67bhp,14.08 kmpl,https://www.cardekho.com/used-car-details/used-Tata-New-Safari-Xza-Plus-(o)-At-Bsvi-cars-New-Delhi_98a35d56-e043-407b-8c28-9009947d848a.htm,₹ 19.50 Lakh,2021
Diesel,SUV,"52,368",Mar 2018,Maruti Vitara Brezza,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",88.5bhp,24.3 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Vitara-Brezza-Zdi-Plus-cars-New-Delhi_99913387-f052-43df-b96f-b2a7bb61edd2.htm,₹ 8.49 Lakh,2018
Diesel,SUV,"33,500",Nov 2020,Mercedes-Benz GLE,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",241.38bhp,,https://www.cardekho.com/used-car-details/used-Mercedes-benz-Gle-300d-cars-New-Delhi_cb975199-ca7b-477c-8d7d-ff565e7eedb1.htm,₹ 79.50 Lakh,2020
Petrol,Sedan,"80,000",2020,Honda Amaze,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Child Safety Locks",88.76bhp,18.6 kmpl,https://www.cardekho.com/used-car-details/used-Honda-Amaze-E-Petrol-cars-New-Delhi_46368d5f-81a3-40d4-9b69-8ae887f8bc2f.htm,₹ 5 Lakh,2020
Diesel,SUV,"85,162",Jul 2017,Honda WR-V,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",98.6bhp,25.5 kmpl,https://www.cardekho.com/used-car-details/used-Honda-Wr-v-I-dtec-S-cars-New-Delhi_517fa295-99c8-42c1-8f40-5504ac1cda27.htm,₹ 5.25 Lakh,2017
Petrol,MUV,"83,863",Apr 2017,Maruti Ertiga,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",91.1bhp,17.03 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Ertiga-Bsiv-Vxi-At-cars-New-Delhi_f2be6135-0460-4110-84e4-774ec6257cdf.htm,₹ 7.75 Lakh,2017
