Fuel_Type,Body_Type,Kilometers_Driven,Registration_Year,Car_Model,Ownership,Features,Engine_Power,Mileage,Car_Link,Price,Car_Age
Petrol,Hatchback,"62,696",Feb 2021,Volkswagen Polo,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",108.62bhp,,https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-1.0-Tsi-Comfortline-cars-Bangalore_a810eb21-0a71-4269-8be1-24a410e6f274.htm,₹ 8.55 Lakh,2021
Petrol,Hatchback,"30,000",2021,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",81.80bhp,21.21 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Amt-Zxi-cars-Bangalore_f9c00aea-85d4-405d-b084-1a82ea3d6802.htm,₹ 8 Lakh,2021
Petrol,Sedan,"44,000",Aug 2017,Ford Aspire,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",86.8bhp,18.16 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Aspire-1.2-Ti-vct-Titanium-Plus-cars-Bangalore_5b39404f-2985-427d-8f30-8cc66996d06a.htm,₹ 5.50 Lakh,2017
Petrol,Hatchback,"70,000",2012,Hyundai i20,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Rear, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Cd Player",80 PS at 5200 rpm,18.5 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I20-1.2-Magna-cars-Bangalore_fd08cf5d-18b9-4618-bdaf-3f12df62913e.htm,₹ 4 Lakh,2012
Diesel,Hatchback,"1,20,000",2012,Tata Indica V2,First Owner,"Power Steering, Remote Trunk Opener, Air Conditioner, Adjustable Steering, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Child Safety Locks, Passenger Side Rear View Mirror",69bhp,25 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Indica-V2-Ls-cars-Bangalore_0b94052e-0259-4a12-aafd-2eb234c8b015.htm,₹ 1.30 Lakh,2012
Diesel,Sedan,"1,20,000",2012,Hyundai Verna,Fourth Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",126.32bhp,22.32 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Verna-1.6-Sx-cars-Bangalore_650fd04f-22b5-4c68-a3d6-e0bb3cf0a699.htm,₹ 3.75 Lakh,2012
Petrol,Sedan,"40,000",2020,Maruti Swift Dzire,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",81.80bhp,21.21 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Dzire-Vxi-1.2-cars-Bangalore_cdea5ffa-d188-4d50-939c-0d5351c89d4b.htm,₹ 6.50 Lakh,2020
Petrol,SUV,"10,000",2021,Jeep Compass,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",160.77bhp,14.1 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Compass-1.4-Limited-Opt-Dct-Bsvi-cars-Bangalore_4f51d40b-d715-44df-b216-c3c0a759e9d1.htm,₹ 25.50 Lakh,2021
Diesel,SUV,"80,000",2021,Kia Sonet,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",98.63bhp,,https://www.cardekho.com/used-car-details/used-Kia-Sonet-Gtx-Plus-Diesel-Imt-Bsvi-cars-Bangalore_14bcb504-1aae-4c21-9aa1-4ab00f24f6fe.htm,₹ 13 Lakh,2021
Petrol,Hatchback,"79,415",Jan 2016,Maruti Baleno,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",83.1bhp,21.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Alpha-cars-Bangalore_d95f2ac7-54d9-4b40-aaa2-90e2c12d13d5.htm,₹ 6.09 Lakh,2016
Diesel,Sedan,"88,411",Apr 2017,Maruti Swift Dzire,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",74bhp,26.59 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Dzire-Amt-Zdi-cars-Bangalore_9c8c6176-43bb-44eb-a30d-cab09fe53dda.htm,₹ 6.78 Lakh,2017
Diesel,Sedan,"1,20,000",2011,Volkswagen Vento,Fourth Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",103.6bhp,20.54 kmpl,https://www.cardekho.com/used-car-details/used-Volkswagen-Vento-Diesel-Highline-cars-Bangalore_96cb7f9d-e004-4013-85a4-f357b9ef6f4d.htm,₹ 3.75 Lakh,2011
Diesel,Hatchback,"1,06,516",Jun 2012,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",74bhp,22.9 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vdi-cars-Bangalore_d228de2a-a97c-4902-8d4f-3aa4fc5c6122.htm,₹ 4.49 Lakh,2012
Diesel,Hatchback,"88,509",Dec 2015,Maruti Swift,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",74bhp,25.2 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vdi-Bsiv-cars-Bangalore_4f4fb68b-d92f-42a6-94a9-878df3212d78.htm,₹ 5.52 Lakh,2015
Diesel,SUV,"1,20,000",2015,Mahindra XUV500,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",140bhp,15.1 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Xuv500-1.99-Fwd-W8-cars-Bangalore_51c50487-cb10-47f7-b804-23e5d2479880.htm,₹ 9.25 Lakh,2015
Petrol,Sedan,"80,000",2004,Ford Ikon,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Cassette Player",92,14.2 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Ikon-1.6-Clxi-cars-Bangalore_b93ffcf2-2f7d-4837-87cb-d274f13da00c.htm,"₹ 56,000 ",2004
Petrol,Hatchback,"44,437",Apr 2013,Maruti Swift,First Owner,"Power Steering, Low Fuel Warning Light, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist",88.50bhp,22.38 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Lxi-cars-Bangalore_b80a62fd-95bf-45cb-bd57-ebc466996dce.htm,₹ 4.26 Lakh,2013
Diesel,Hatchback,"83,731",Mar 2015,Hyundai i20,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",88.73bhp,22.54 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Asta-1.4-Crdi-cars-Bangalore_f6eb05cc-2ed1-4a28-a4d5-57d9748f65da.htm,₹ 6.07 Lakh,2015
Petrol,Sedan,"80,000",2004,Ford Ikon,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Cassette Player",92,14.2 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Ikon-1.6-Clxi-cars-Bangalore_ec9edc4a-1365-4936-bef6-a098c26b655f.htm,"₹ 56,000 ",2004
Diesel,SUV,"77,000",May 2018,Mahindra Bolero Power Plus,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",70bhp,16.5 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Bolero-Power-Plus-Zlx-cars-Bangalore_8b9326b8-252d-4027-8b7f-e25ac5fff2cc.htm,₹ 8.45 Lakh,2018
Petrol,SUV,"23,000",Apr 2020,MG Hector,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",141bhp,,https://www.cardekho.com/used-car-details/used-Mg-Hector-Sharp-Dct-cars-Bangalore_bd3b71f4-9368-4245-8548-f938789f31a2.htm,₹ 16.50 Lakh,2020
Diesel,Hatchback,"1,10,000",2012,Ford Figo,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks, Cd Player",68.05bhp,20 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Figo-Diesel-Exi-cars-Bangalore_c51c167c-29af-43c5-ae69-15cbe6126bbb.htm,₹ 2.40 Lakh,2012
Petrol,Hatchback,"30,000",2022,Maruti Wagon R,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.80bhp,20.52 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Zxi-Amt-1.2-cars-Bangalore_d06a7231-de5c-4cbf-9b2a-d3a80aca03d3.htm,₹ 6.80 Lakh,2022
Diesel,MUV,"1,20,000",2006,Toyota Innova,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Speakers Front",102,12.8 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Innova-2.5-G4-Diesel-7-seater-cars-Bangalore_1146d915-150d-450a-968e-6f84d6ab82c4.htm,₹ 5 Lakh,2006
Petrol,Sedan,"60,000",2011,Tata Manza,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",88.8bhp,13.7 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Manza-Aura-(abs)-Safire-Bs-Iv-cars-Bangalore_ef21e15f-f8c7-4ce7-9b03-bc6143fc1bcf.htm,₹ 2.50 Lakh,2011
Petrol,Hatchback,"80,000",2018,Maruti Baleno,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",83.1bhp,21.4 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Baleno-1.2-Alpha-cars-Bangalore_865e3051-5473-4228-8ad2-55bae7d0a919.htm,₹ 7.20 Lakh,2018
Petrol,Hatchback,"1,10,000",2011,Tata Nano,Fourth Owner,"Power Windows Front, Power Windows Rear, Air Conditioner, Heater, Fog Lights Front, Fog Lights Rear, Anti Lock Braking System, Centeral Locking, Cd Player",35 bhp,26 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Nano-Lx-cars-Bangalore_8cac8e80-f219-434a-9c4b-17c0a40763f4.htm,"₹ 60,000 ",2011
Petrol,Sedan,"70,000",2010,Skoda Superb,Fifth Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",161.6 ,12.6 kmpl,https://www.cardekho.com/used-car-details/used-Skoda-Superb-1.8-Tsi-cars-Bangalore_787801f3-a8bc-42ff-ac24-d640ffbea90e.htm,₹ 3.57 Lakh,2010
Petrol,Sedan,"45,621",Mar 2019,Maruti Ciaz,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",103.25bhp,21.56 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Ciaz-Zeta-Bsiv-cars-Bangalore_aea6c4ab-6e6f-414a-addb-3f850ed3a06a.htm,₹ 7.98 Lakh,2018
Diesel,SUV,"38,199",Mar 2019,Renault Captur,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",108.45bhp,20.37 kmpl,https://www.cardekho.com/buy-used-car-details/used-Renault-Captur-1.5-Diesel-Rxt-Mono-cars-Bangalore_3347e100-446e-4313-9b7a-001d39cf964e.htm,₹ 8.58 Lakh,2018
Petrol,Sedan,"90,000",2004,Maruti Esteem,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater",,15.9 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Esteem-Vxi-cars-Bangalore_91e018d1-8afa-49ac-bb4d-0a38ff5cc241.htm,"₹ 80,000 ",2004
Petrol,Hatchback,"91,660",Aug 2016,Hyundai i20,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",81.83bhp,18.6 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Asta-Option-1.2-cars-Bangalore_28b9386b-1d5f-4d73-8301-9761ba0a12aa.htm,₹ 6.08 Lakh,2016
Petrol,Sedan,"51,947",Mar 2015,Honda City,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",117.3bhp,17.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-City-I-Vtec-Vx-cars-Bangalore_3cc5fa19-91ae-4c60-b70b-3dcf52930412.htm,₹ 6.98 Lakh,2015
Diesel,MUV,"80,000",2018,Tata Hexa,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Rear, Anti Lock Braking System, Centeral Locking, Radio",153.86bhp,17.6 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Hexa-Xm-cars-Bangalore_43413333-3ebd-493a-b89b-d4985600645e.htm,₹ 12.50 Lakh,2018
Diesel,SUV,"76,836",Mar 2016,Maruti SX4 S Cross,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",88.5bhp,23.65 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Sx4-S-Cross-Ddis-200-Zeta-cars-Bangalore_5384b0f8-0d9d-4e10-9363-a8d7d462f737.htm,₹ 7.51 Lakh,2016
Petrol,Hatchback,"27,000",Aug 2015,Honda Brio,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",86.8bhp,16.5 kmpl,https://www.cardekho.com/used-car-details/used-Honda-Brio-Vx-At-cars-Bangalore_b9bdbd2c-bb14-4ba5-b33c-a340a3f815cd.htm,₹ 5.35 Lakh,2015
Petrol,Sedan,"33,222",Oct 2017,Hyundai Verna,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",121.3bhp,17 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Verna-Vtvt-1.6-At-Sx-Option-cars-Bangalore_c299b5be-37a8-4fb7-b4e3-2a67817a208b.htm,₹ 10.35 Lakh,2017
Petrol,Hatchback,"47,333",May 2013,Hyundai i10,First Owner,"Power Steering, Remote Fuel Lid Opener, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Day Night Rear View Mirror, Passenger Side Rear View Mirror, Bluetooth",68.05bhp,19.81 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I10-Era-1.1-Itech-Se-cars-Bangalore_7f0c60b5-1157-4df9-a50f-e9a501d0266a.htm,₹ 3.28 Lakh,2013
Petrol,Hatchback,"20,000",2021,Hyundai Grand i10 Nios,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.86bhp,20.7 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-Nios-Amt-Sportz-cars-Bangalore_55ac21a6-700a-4b5a-a505-c7f20ea8a107.htm,₹ 7.25 Lakh,2021
Petrol,Sedan,"46,000",Jun 2017,Hyundai Verna,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",121.3bhp,17.01 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Verna-1.6-Vtvt-S-cars-Bangalore_38dcf527-82e1-4e25-ac5c-3e2b5c672f1e.htm,₹ 7.40 Lakh,2017
Diesel,MUV,"68,000",Dec 2012,Toyota Innova,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",100.6bhp,12.99 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Innova-2.5-Vx-(diesel)-7-Seater-Bs-Iv-cars-Bangalore_f984e611-c507-4e46-bd73-b4869edc0b11.htm,₹ 8.75 Lakh,2012
Petrol,Hatchback,"40,000",2015,Nissan Micra Active,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",67.04bhp,19.69 kmpl,https://www.cardekho.com/used-car-details/used-Nissan-Micra-Active-Xv-cars-Bangalore_99f4a404-28bd-4ebe-a284-9e179fbb045d.htm,₹ 4.80 Lakh,2015
Diesel,Sedan,"90,000",,Mitsubishi Lancer,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",68,14.8 kmpl,https://www.cardekho.com/used-car-details/used-Mitsubishi-Lancer-Glxd-cars-Bangalore_141142c2-2e2a-4bfd-8676-6e8da40cb961.htm,"₹ 76,000 ",2001
Petrol,Sedan,"80,000",2010,Ford Fiesta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",101 ,15.3 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Fiesta-1.6-Zxi-Duratec-cars-Bangalore_85946fa8-edf4-4b0e-aefa-f7cc6141c90f.htm,₹ 1.90 Lakh,2010
Petrol,Hatchback,"90,000",2010,Hyundai i10,Fourth Owner,"Power Steering, Remote Trunk Opener, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Passenger Side Rear View Mirror",68.05bhp,19.81 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I10-Era-cars-Bangalore_08cba7e0-b206-445a-ac34-edc8d3996b62.htm,₹ 2.10 Lakh,2010
Diesel,Hatchback,"80,000",2014,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",74bhp,25.2 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Vdi-Bsiv-cars-Bangalore_a02cec92-ba1d-4faf-8b23-a6ce84d77d6c.htm,₹ 4.80 Lakh,2014
Diesel,Sedan,"1,50,000",2012,Hyundai Verna,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",126.3bhp,22.32 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Verna-1.6-Crdi-Ex-Mt-cars-Bangalore_3b245697-6e95-4a87-b47d-79019965dd5f.htm,₹ 3.80 Lakh,2012
Petrol,SUV,"20,000",2022,Tata Nexon,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",118.36bhp,17.57 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Nexon-Xz-Plus-Hs-Dark-Edition-cars-Bangalore_bcfea8fa-d0a2-47d5-b6f6-092108dd55df.htm,₹ 12.80 Lakh,2022
Petrol,SUV,"43,791",Sept 2016,Ford Ecosport,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",110.4bhp,15.63 kmpl,https://www.cardekho.com/buy-used-car-details/used-Ford-Ecosport-1.5-Ti-Vct-At-Titanium-Bsiv-cars-Bangalore_c5f9e78b-6d9c-46e1-9704-d2a44aff1598.htm,₹ 7.70 Lakh,2016
Petrol,Hatchback,"87,660",Sept 2018,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.56 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-Amt-cars-Bangalore_c3b84f29-77fc-407b-9a6b-953c020737e1.htm,₹ 5.99 Lakh,2018
Diesel,SUV,"90,000",2016,Mahindra XUV500,Fifth Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",140bhp,16 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Xuv500-At-W10-Awd-cars-Bangalore_607ec0be-f59b-4a8c-973b-52921583f731.htm,₹ 8 Lakh,2016
Petrol,Hatchback,"71,938",Oct 2011,Hyundai Santro Xing,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Cd Player",62.1bhp,17.92 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Santro-Xing-Gls-cars-Bangalore_26a7f63b-2c24-4ffc-9704-e8709a7819a5.htm,₹ 2.32 Lakh,2011
Petrol,Sedan,"1,04,938",Sept 2013,Hyundai Verna,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",121.3bhp,17.01 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Verna-1.6-Sx-Vtvt-cars-Bangalore_479759c7-3488-4413-ba6c-38ec769849c3.htm,₹ 5.25 Lakh,2013
Petrol,Sedan,"30,000",2020,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",117.60bhp,17.4 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-V-Mt-cars-Bangalore_e5bbf0ee-f658-4946-8d85-7b62467ba8aa.htm,₹ 9.50 Lakh,2020
Petrol,Sedan,"1,24,707",Oct 2018,Skoda Rapid,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",103.2bhp,15.41 kmpl,https://www.cardekho.com/buy-used-car-details/used-Skoda-Rapid-1.6-Mpi-Ambition-Bsiv-cars-Bangalore_922c1f7c-7570-465f-8668-406fedf28609.htm,₹ 6.35 Lakh,2017
Diesel,Hatchback,"70,000",2012,Volkswagen Polo,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",73.9bhp,22.07 kmpl,https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-Diesel-Highline-1.2l-cars-Bangalore_37c4b153-760c-4a9d-907d-5f6cd95e6408.htm,₹ 4 Lakh,2012
Petrol,SUV,"88,556",Dec 2017,Hyundai Creta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",121.3bhp,13 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Creta-1.6-Vtvt-Sx-Plus-cars-Bangalore_a62f14aa-a627-450a-9b3e-7ddc607d11ce.htm,₹ 9.66 Lakh,2017
Diesel,SUV,"48,743",Jul 2017,Ford Ecosport,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",98.59bhp,22.77 kmpl,https://www.cardekho.com/buy-used-car-details/used-Ford-Ecosport-1.5-Tdci-Titanium-Bsiv-cars-Bangalore_10d9e136-03ae-4032-92b1-89867fc9cf39.htm,₹ 7.81 Lakh,2017
Diesel,SUV,"1,00,000",2016,BMW X3,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",190bhp,18.56 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-X3-Xdrive20d-Xline-cars-Bangalore_801b67dc-dea4-43a0-b9b2-6ebaccb0f9d6.htm,₹ 28 Lakh,2016
Petrol,Sedan,"1,00,000",2012,Skoda Superb,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",157.75bhp,13.7 kmpl,https://www.cardekho.com/used-car-details/used-Skoda-Superb-Elegance-1.8-Tsi-cars-Bangalore_b21442fa-cd06-4614-a7c0-cbf1ee4b5cfe.htm,₹ 3.85 Lakh,2012
Diesel,SUV,"1,20,000",2012,Mahindra XUV500,Fourth Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",140bhp,15.1 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Xuv500-W8-2wd-cars-Bangalore_68877342-4436-40f6-828f-56e64caa58a1.htm,₹ 6 Lakh,2012
Diesel,SUV,"70,000",2016,Mahindra TUV 300,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",100bhp,18.49 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Tuv-300-T8-cars-Bangalore_76f8fd45-7c6e-4353-9786-de7795b4acb2.htm,₹ 6 Lakh,2016
Petrol,Sedan,"90,000",2012,Skoda Superb,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",157.75bhp,13.7 kmpl,https://www.cardekho.com/used-car-details/used-Skoda-Superb-Elegance-1.8-Tsi-cars-Bangalore_66b10ab0-2f25-4d09-aba4-db9217ecef7f.htm,₹ 3.65 Lakh,2012
