Fuel_Type,Body_Type,Kilometers_Driven,Registration_Year,Car_Model,Ownership,Features,Engine_Power,Mileage,Car_Link,Price,Car_Age
Diesel,Sedan,"50,000",2017,BMW 3 Series GT,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",188bhp,21.76 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-3-Series-Gt-Luxury-Line-cars-Kolkata_56d3ac44-7dc1-4779-a2d0-8cf2ca63bfa9.htm,₹ 24.90 Lakh,2017
Petrol,Hatchback,"30,000",2019,Maruti Alto 800,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Child Safety Locks",47.33bhp,22.05 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Alto-800-Lxi-cars-Kolkata_51c36600-41e2-46b9-8e4c-0b917bad7c64.htm,₹ 3.30 Lakh,2019
Petrol,Sedan,"10,000",2021,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",119.35bhp,18.3 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-Zx-Cvt-cars-Kolkata_4b7b4445-140e-4cde-889e-8d8afad90e37.htm,₹ 14 Lakh,2021
Diesel,SUV,"80,000",2017,Ford Ecosport,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",98.59bhp,22.77 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Ecosport-1.5-Tdci-Titanium-Plus-Bsiv-cars-Kolkata_f42a9c63-f8bf-4b5c-b1ef-814b03a628a0.htm,₹ 5.25 Lakh,2017
Petrol,Hatchback,"40,000",2012,Hyundai i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Day Night Rear View Mirror, Cd Player",78.9bhp,20.36 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I10-Sportz-cars-Kolkata_1dde521c-e3c3-4cfe-9178-0712bf0d8f2a.htm,₹ 2.80 Lakh,2012
Petrol,Hatchback,"30,000",2017,Hyundai Grand i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",81.86bhp,18.9 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Sportz-Option-cars-Kolkata_32a8535f-0baa-4370-a238-317ded10c909.htm,₹ 4.30 Lakh,2017
Diesel,Sedan,"80,000",2009,Tata Indigo,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Manually Adjustable Exterior Rear View Mirror, Wheel Covers, Child Safety Locks, Passenger Side Rear View Mirror",70bhp,19.61 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Indigo-Tdi-cars-Kolkata_452728c2-a2d9-4d4d-9b40-47fa6b3fb696.htm,₹ 1.15 Lakh,2009
Petrol,Hatchback,"65,180",Jul 2019,Hyundai i20,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.86bhp,18.6 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Sportz-Plus-Bsiv-cars-Kolkata_0b892e38-e3e2-4437-adf9-02981d6ccd05.htm,₹ 5.98 Lakh,2019
Petrol,Hatchback,"1,10,190",Sept 2015,Hyundai Grand i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks",82bhp,18.9 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-Magna-cars-Kolkata_42b567a8-a6d5-4786-a22e-7f2a68508865.htm,₹ 2.71 Lakh,2015
Petrol,Hatchback,"50,000",2019,Maruti Alto 800,Second Owner,"Low Fuel Warning Light, Rear Seat Headrest, Adjustable Steering, Digital Odometer, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Passenger Side Rear View Mirror, Halogen Headlamps",47.3bhp,24.7 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Alto-800-Tour-H-cars-Kolkata_a5f4043b-f821-44d5-9cac-a703a2f2f077.htm,₹ 2.76 Lakh,2019
Petrol,Hatchback,"45,550",Feb 2015,Maruti Ritz,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",85.80bhp,18.5 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Ritz-Elate-Edition-Vxi-cars-Kolkata_9eb23417-755b-4325-9322-c085abbf2a30.htm,₹ 2.48 Lakh,2014
Petrol,Hatchback,"14,756",Mar 2021,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.38 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-cars-Kolkata_11bceb43-1f3b-48e1-84e0-77e9089e3d05.htm,₹ 5.92 Lakh,2021
Petrol,Hatchback,"30,000",2017,Maruti Alto K10,Second Owner,"Power Steering, Low Fuel Warning Light, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Child Safety Locks",67.05bhp,23.95 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Alto-K10-Lxi-cars-Kolkata_13476199-f6ac-4068-a915-350df03022ff.htm,₹ 2.90 Lakh,2017
Petrol,Hatchback,"63,179",Sept 2015,Hyundai Grand i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",82bhp,18.9 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-Asta-cars-Kolkata_cf4122b4-2c23-4b71-9ffb-06da5b2ddf26.htm,₹ 3.41 Lakh,2015
Diesel,Sedan,"32,344",Nov 2017,BMW 5 Series,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Changer",187.74bhp,20.37 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-5-Series-520d-Luxury-Line-cars-Kolkata_1d3b2348-600c-46f7-8313-fd9cb36d2646.htm,₹ 36 Lakh,2017
Petrol,Hatchback,"17,436",Nov 2019,Volkswagen Polo,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",75.10bhp,17.74 kmpl,https://www.cardekho.com/buy-used-car-details/used-Volkswagen-Polo-1.0-Mpi-Comfortline-cars-Kolkata_1118a5ba-2541-426d-ab48-727dc1829f9f.htm,₹ 5.47 Lakh,2019
Petrol,Sedan,"52,130",Dec 2018,Maruti Ciaz,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",103.25bhp,21.56 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Ciaz-Delta-Bsiv-cars-Kolkata_baafe66b-eb3f-4aa2-9252-886fab8014c0.htm,₹ 5.66 Lakh,2018
Petrol,Hatchback,"60,000",2018,Maruti Alto 800,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Passenger Side Rear View Mirror",47.3bhp,24.7 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Alto-800-Lxi-cars-Kolkata_5624d8a1-1d61-48d4-af40-286e335dd320.htm,₹ 2.80 Lakh,2018
Diesel,Sedan,"46,315",Nov 2014,Ford Fiesta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",89.75bhp,25.01 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Fiesta-1.5-Tdci-Titanium-cars-Kolkata_68695e10-09d3-4edc-871c-92cd0ff71545.htm,₹ 2.85 Lakh,2014
Petrol,Sedan,"65,000",Jul 2015,Hyundai Xcent,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",82bhp,19.1 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Xcent-1.2-Kappa-Sx-Option-cars-Kolkata_5afc2c1d-6351-4beb-a8a5-78792be8d1f3.htm,₹ 2.99 Lakh,2015
Diesel,Hatchback,"90,000",2014,Hyundai Grand i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",70bhp,24 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Grand-I10-Crdi-Sportz-cars-Kolkata_326b6189-50bc-4bd3-9533-665316deda8a.htm,₹ 2.70 Lakh,2014
Petrol,Sedan,"32,395",Jul 2017,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",117.6bhp,17.4 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-Vx-Mt-cars-Kolkata_ffc94714-fa33-4280-bea1-25f67d80c031.htm,₹ 6.99 Lakh,2017
Diesel,SUV,"89,331",Jun 2016,Mahindra XUV500,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",140bhp,16 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Xuv500-W10-Awd-cars-Kolkata_f44a4c32-3201-4059-9e43-791f63e59f1a.htm,₹ 8.50 Lakh,2016
Petrol,Sedan,"10,000",2020,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",117.6bhp,17.4 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-V-Cvt-cars-Kolkata_23d0ac16-9299-4e3e-ad5c-be9d8a43f49c.htm,₹ 12.50 Lakh,2020
Petrol,SUV,"20,000",2016,Mahindra KUV 100,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",82bhp,18.15 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Kuv-100-Mfalcon-G80-K4-Plus-cars-Kolkata_d370e6c0-c991-4bd1-b416-70a57cbd938e.htm,₹ 4 Lakh,2016
Petrol,Hatchback,"10,000",2020,Datsun RediGO,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",67.05bhp,21.7 kmpl,https://www.cardekho.com/used-car-details/used-Datsun-Redigo-1.0-T-Option-cars-Kolkata_c3ed642b-5eb2-4307-bd51-63a4aaa76947.htm,₹ 3.54 Lakh,2020
Diesel,SUV,"36,374",Sept 2019,Hyundai Venue,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Audio System Remote Control",88.7bhp,23.7 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Venue-Sx-Opt-Diesel-Bsiv-cars-Kolkata_9592f229-74ff-4785-a46e-5be0226050f9.htm,₹ 8.50 Lakh,2019
Petrol,SUV,"20,801",Jul 2021,Nissan Magnite,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",98.63bhp,20 kmpl,https://www.cardekho.com/buy-used-car-details/used-Nissan-Magnite-Turbo-Xv-Bsvi-cars-Kolkata_d358f81f-7ebd-467f-b507-4427b736e5e5.htm,₹ 6.69 Lakh,2021
Petrol,Hatchback,"43,214",Sept 2019,Hyundai i20,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.86bhp,18.6 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-Magna-Plus-Bsiv-cars-Kolkata_acad10ff-eee8-4217-8f0e-3298f3366e68.htm,₹ 4.81 Lakh,2019
Diesel,SUV,"20,000",2021,Jeep Compass,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",167.67bhp,17.1 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Compass-Model-S-Diesel-Bsvi-cars-Kolkata_cf5cdaef-ee8b-4c05-96b7-b8d9d756ddc5.htm,₹ 24 Lakh,2021
Diesel,SUV,"31,584",Jun 2021,Mahindra XUV500,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",152.87bhp,,https://www.cardekho.com/buy-used-car-details/used-Mahindra-Xuv500-W5-cars-Kolkata_d4ad91ca-64cf-4203-9510-37c558c1c6ed.htm,₹ 11.70 Lakh,2021
Diesel,SUV,"88,755",Oct 2016,Hyundai Creta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",88.7bhp,21.38 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Creta-1.4-Crdi-S-Plus-cars-Kolkata_32b578c9-c55f-4444-b081-3ec28a2d8294.htm,₹ 6.19 Lakh,2016
Petrol,MUV,"50,000",2018,Maruti Ertiga,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",91.1bhp,17.03 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Ertiga-Bsiv-Vxi-At-cars-Kolkata_f0fa0444-d376-467a-b68f-3370b5aab61e.htm,₹ 8.75 Lakh,2018
Petrol,Hatchback,"7,277",Nov 2020,Renault KWID,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",67bhp,22 kmpl,https://www.cardekho.com/buy-used-car-details/used-Renault-Kwid-Climber-1.0-Amt-Opt-cars-Kolkata_b40e8aea-769a-4855-a4e9-a59f63d77e71.htm,₹ 5.18 Lakh,2020
Diesel,Sedan,"44,200",Jun 2014,Honda City,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",98.6bhp,26 kmpl,https://www.cardekho.com/used-car-details/used-Honda-City-I-Dtec-V-cars-Kolkata_e04449e2-0401-4fed-834c-96f684aa4ce6.htm,₹ 4.50 Lakh,2014
Petrol,Hatchback,"36,920",Sept 2014,Honda Brio,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks, Radio",86.8bhp,19.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-Brio-S-Mt-cars-Kolkata_80b7948c-66e6-4f22-a66f-fb6896662fa8.htm,₹ 2.35 Lakh,2014
Petrol,Hatchback,"14,567",Apr 2021,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.38 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Zxi-cars-Kolkata_53289d7c-0f78-4489-b9e6-fad5d3cb86bb.htm,₹ 6.20 Lakh,2021
Diesel,Sedan,"19,858",Apr 2019,BMW 5 Series,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",190bhp,18.12 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-5-Series-520d-Luxury-Line-cars-Kolkata_971bfb3a-a2c2-4959-b6e2-dc2181191b44.htm,₹ 39.50 Lakh,2019
Diesel,Hatchback,"40,000",2018,Mahindra KUV 100 NXT,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",77bhp,25.32 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Kuv-100-Nxt-D75-K8-Dual-Tone-cars-Kolkata_4cd37788-f555-4277-ad80-006ba809db12.htm,₹ 4.50 Lakh,2018
Petrol,Hatchback,"30,000",2012,Maruti Wagon R,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",67.1bhp,18.9 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Vxi-Bs-Iv-cars-Kolkata_b3873eae-64ec-4521-a24b-a1fc5ff16e05.htm,₹ 2.50 Lakh,2012
Petrol,Sedan,"50,000",2018,Hyundai Verna,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",121.3bhp,17 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Verna-Vtvt-1.6-Sx-Option-cars-Kolkata_c8fe756a-854a-4d0a-b45b-c53081f3100b.htm,₹ 8.80 Lakh,2018
Petrol,Hatchback,"19,000",Sept 2018,Maruti Celerio X,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",67bhp,21.63 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Celerio-X-Zxi-Bsiv-cars-Kolkata_d75f1586-dea9-41f6-9364-810d8ee824a2.htm,₹ 4.25 Lakh,2018
Diesel,SUV,"86,331",Apr 2014,Audi Q5,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",167.6bhp,12.8 kmpl,https://www.cardekho.com/used-car-details/used-Audi-Q5-2.0-Tdi-cars-Kolkata_91e307a2-e3f7-4e8e-a08e-5fbc6e2b7b20.htm,₹ 11 Lakh,2014
Diesel,SUV,"15,215",May 2021,Land Rover Range Rover Evoque,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Speakers Front",246.74bhp,,https://www.cardekho.com/used-car-details/used-Land-Rover-Range-Rover-Evoque-2.0-R-dynamic-Se-Diesel-cars-Kolkata_fb990495-8922-4ce2-9778-99912ffad8c8.htm,₹ 62 Lakh,2021
Diesel,Sedan,"5,700",Mar 2022,BMW 5 Series,Second Owner,"Power Steering, Air Quality Control, Heater, Adjustable Steering, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",187.74bhp,20.37 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-5-Series-520d-Luxury-Line-cars-Kolkata_82ab9c2f-74c6-4947-accb-5e9ef4d4d341.htm,₹ 57.99 Lakh,2022
Petrol,SUV,"22,887",Jan 2022,Mahindra XUV700,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Adjustable Steering, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",197.13bhp,,https://www.cardekho.com/used-car-details/used-Mahindra-Xuv700-Ax5-At-Bsvi-cars-Kolkata_1651280b-cda5-4c3a-9576-0542ef785df2.htm,₹ 19.50 Lakh,2022
Petrol,Hatchback,"10,000",2022,Tata Tiago,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",84.82bhp,20.09 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Tiago-Xt-Limited-Edition-cars-Kolkata_5d67d34c-0e72-456f-b19e-e0a98a0a101e.htm,₹ 5.80 Lakh,2022
Petrol,SUV,"4,603",Sept 2021,Tata Nexon,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Power Adjustable Exterior Rear View Mirror, Electric Folding Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",118.35bhp,17.33 kmpl,https://www.cardekho.com/buy-used-car-details/used-Tata-Nexon-Xz-Plus-Bsvi-cars-Kolkata_9be5ef2a-5dc7-4959-8da5-cb25f32513d8.htm,₹ 8.90 Lakh,2021
Petrol,Hatchback,"7,291",Jul 2022,Maruti Celerio,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",65.71bhp,24.97 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-Zxi-Plus-cars-Kolkata_7e7d5287-f8a9-437a-aa0a-044792646d18.htm,₹ 6.26 Lakh,2022
Petrol,Hatchback,"2,179",Jul 2022,Hyundai Grand i10 Nios,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.86bhp,20.7 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-Nios-Asta-cars-Kolkata_488ea6fc-f517-46ff-82ce-cd4634b1c73f.htm,₹ 7.53 Lakh,2022
Petrol,Hatchback,"26,226",Sept 2017,Hyundai Grand i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Speakers Front",81.86bhp,18.9 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Magna-Bsiv-cars-Kolkata_d1dbb143-779e-4da0-ab96-b30f2e794a4f.htm,₹ 3.55 Lakh,2017
Diesel,Hatchback,"35,000",Nov 2016,Volkswagen Polo,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",88bhp,20.14 kmpl,https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-1.5-Tdi-Highline-cars-Kolkata_759b5c8a-0a17-4ea8-8d81-fc23f9a2336b.htm,₹ 3.99 Lakh,2016
Petrol,Hatchback,"24,622",Nov 2014,Hyundai EON,Third Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Driver Air Bag",55.2bhp,21.1 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Eon-Era-Plus-cars-Kolkata_802a87f4-f059-4c8b-8cb9-da87fc3bb4fc.htm,₹ 2.09 Lakh,2014
Diesel,Sedan,"60,000",2009,Mahindra Renault Logan,First Owner,"Power Steering, Remote Fuel Lid Opener, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Rear, Child Safety Locks, Anti Theft Alarm",65,19.2 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Renault-Logan-1.5-Dle-Diesel-cars-Kolkata_572c06da-d5a6-4f18-852c-c35234fbd21d.htm,₹ 1.25 Lakh,2009
Petrol,Hatchback,"37,647",Mar 2011,Hyundai i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Day Night Rear View Mirror, Cd Player",78.9bhp,20.36 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I10-Sportz-cars-Kolkata_2161afd7-ef5b-4067-bbe0-775f7a7864d1.htm,₹ 1.99 Lakh,2011
Diesel,SUV,"57,321",May 2014,Renault Duster,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Power Door Locks",83.8bhp,20.45 kmpl,https://www.cardekho.com/buy-used-car-details/used-Renault-Duster-85ps-Diesel-Rxe-cars-Kolkata_6c1af2a8-213e-42ab-b96e-286cb9b2cd9c.htm,₹ 3.54 Lakh,2014
Diesel,MUV,"67,020",Jul 2017,Tata Hexa,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",153.86bhp,17.6 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Hexa-Xta-cars-Kolkata_36e236d6-ebc1-4e77-bf96-de9cc3e3f1ed.htm,₹ 7.25 Lakh,2017
Petrol,SUV,"20,000",2022,Renault Kiger,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",98.63bhp,18.24 kmpl,https://www.cardekho.com/used-car-details/used-Renault-Kiger-Rxz-Turbo-Cvt-cars-Kolkata_aef6098e-71d6-414d-847e-16f996bcd3dc.htm,₹ 10.50 Lakh,2022
Diesel,SUV,"65,000",Aug 2015,Hyundai Creta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",126.2bhp,19.67 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-Crdi-Anniversary-Edition-cars-Kolkata_31bd82ef-e492-4f5a-9bad-ccba5921a93d.htm,₹ 5 Lakh,2015
Petrol,SUV,"60,000",2015,Hyundai Creta,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",121.3bhp,15.29 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Creta-1.6-Vtvt-S-cars-Kolkata_d956f331-aa61-4fc1-a828-fec9ad3c8cc4.htm,₹ 5.50 Lakh,2015
Petrol,Hatchback,"30,000",2014,Hyundai EON,First Owner,"Power Steering, Remote Trunk Opener, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Day Night Rear View Mirror",55.2bhp,21.1 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Eon-D-Lite-Plus-cars-Kolkata_644009f8-d0a6-4488-8f5f-ea8b154a46a5.htm,₹ 2.25 Lakh,2014
Petrol,Hatchback,"70,000",2014,Maruti Alto 800,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Day Night Rear View Mirror, Passenger Side Rear View Mirror",47.3bhp,22.74 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Alto-800-Lxi-cars-Kolkata_618ad2ed-3ef9-4992-bd95-d2babeb3ba11.htm,₹ 1.80 Lakh,2014
Petrol,Hatchback,"50,000",Jan 2010,Ford Figo,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",70bhp,15.6 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Figo-Petrol-Titanium-cars-Kolkata_ff46a8b0-8f33-47ff-af3a-898706b2cccc.htm,₹ 1.65 Lakh,2010
