Fuel_Type,Body_Type,Kilometers_Driven,Registration_Year,Car_Model,Ownership,Features,Engine_Power,Mileage,Car_Link,Price,Car_Age
Petrol,Hatchback,"20,000",2022,Volkswagen Polo,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",108.62bhp,16.47 kmpl,https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-1.0-Tsi-Highline-Plus-At-cars-Hyderabad_c1c5c744-98ac-4ff3-8534-8d53642e5f93.htm,₹ 10.44 Lakh,2022
Petrol,Hatchback,"85,582",Oct 2014,Hyundai EON,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Child Safety Locks, Driver Air Bag",55.2bhp,21.1 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Eon-Era-Plus-cars-Hyderabad_3222426e-7661-4396-987c-5651682c01a1.htm,₹ 2.60 Lakh,2014
Petrol,SUV,"10,000",2023,Hyundai Venue,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",81.80bhp,,https://www.cardekho.com/used-car-details/used-Hyundai-Venue-S-Bsvi-cars-Hyderabad_7153b106-fcfa-48c0-a744-c235facacdce.htm,₹ 9.55 Lakh,2023
Petrol,Hatchback,"50,750",Mar 2017,Maruti Baleno,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",83.1bhp,21.4 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Alpha-cars-Hyderabad_719ec4cf-95ca-447a-a320-eaf946f2f950.htm,₹ 6.71 Lakh,2017
Petrol,SUV,"10,000",2022,Mahindra Thar,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",150bhp,,https://www.cardekho.com/used-car-details/used-Mahindra-Thar-Lx-4-str-Hard-Top-At-Bsvi-cars-Hyderabad_7b3e3406-1f05-44c4-92b0-8ba4cf934006.htm,₹ 19 Lakh,2022
Petrol,SUV,"10,000",2021,Kia Sonet,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",118.36bhp,18.2 kmpl,https://www.cardekho.com/used-car-details/used-Kia-Sonet-Htx-Plus-Turbo-Imt-Bsvi-cars-Hyderabad_8f8e2515-1ffc-4fef-8601-cbdb42e1c5eb.htm,₹ 11.78 Lakh,2021
Petrol,Hatchback,"66,366",May 2017,Maruti Celerio,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",67.04bhp,23.1 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-Zxi-Optional-Amt-Bsiv-cars-Hyderabad_d1f43390-3c27-46cc-8cc6-bc3be0e7c7b0.htm,₹ 4.89 Lakh,2017
Petrol,Sedan,"5,000",2022,Hyundai Verna,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",118.41bhp,19.2 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-Verna-Sx-Opt-Turbo-cars-Hyderabad_c5aecb05-2c67-4bc6-9ae3-91790f9fb499.htm,₹ 15.41 Lakh,2022
Petrol,Hatchback,"72,544",Jun 2017,Maruti Celerio,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",67.04bhp,23.1 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-Zxi-Optional-cars-Hyderabad_849e4af0-61d1-4753-abec-cf8831382071.htm,₹ 4.65 Lakh,2017
Petrol,Hatchback,"29,154",Jun 2021,Ford Figo,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Rear, Anti Lock Braking System, Centeral Locking, Radio",94.93bhp,18.5 kmpl,https://www.cardekho.com/buy-used-car-details/used-Ford-Figo-Titanium-cars-Hyderabad_9464ccf3-e1b2-4028-95ef-4439003b402b.htm,₹ 7.28 Lakh,2021
Petrol,Hatchback,"70,000",2018,Tata Tiago,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",83.83bhp,23.84 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Tiago-1.2-Revotron-Xza-cars-Hyderabad_aa2a8e88-a90d-485a-9f2c-426a6d366601.htm,₹ 5.30 Lakh,2018
Petrol,Hatchback,"33,730",Jan 2022,Datsun RediGO,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",67.05bhp,21.7 kmpl,https://www.cardekho.com/buy-used-car-details/used-Datsun-Redigo-1.0-T-Option-cars-Hyderabad_774734f9-9098-43f7-bc16-f2e665f8ae04.htm,₹ 4.66 Lakh,2021
Petrol,Hatchback,"51,113",Jun 2020,Renault KWID,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",67bhp,23.01 kmpl,https://www.cardekho.com/buy-used-car-details/used-Renault-Kwid-Climber-1.0-Mt-Opt-Bsiv-cars-Hyderabad_a93932c7-0984-4e4a-a046-3f4cff057304.htm,₹ 4.57 Lakh,2020
Diesel,Hatchback,"40,000",2013,Volkswagen Polo,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",73.9bhp,22.07 kmpl,https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-Diesel-Comfortline-1.2l-cars-Hyderabad_630d6f1c-b107-493c-a0ab-1e14729f9101.htm,₹ 3.50 Lakh,2013
Petrol,Hatchback,"40,000",2009,Maruti Wagon R,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Centeral Locking, Child Safety Locks",67bhp,18.9 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Lxi-Minor-cars-Hyderabad_bf27d7ba-bda8-4f04-894c-d6fb866cd1c1.htm,₹ 2.90 Lakh,2009
Diesel,SUV,"60,000",2020,BMW X1,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",188bhp,20.68 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-X1-Sdrive-20d-Xline-cars-Hyderabad_765003ed-dc72-4ab4-a50c-5d8f8f1637c2.htm,₹ 38 Lakh,2020
Petrol,Hatchback,"64,500",Jan 2015,Maruti Wagon R,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",67.05bhp,21.79 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Vxi-cars-Hyderabad_5a986a3d-b24c-4837-a776-046be8fb7f20.htm,₹ 3.75 Lakh,2014
Petrol,Hatchback,"40,000",Sept 2020,Maruti Wagon R,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",67.05bhp,21.79 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Vxi-Opt-cars-Hyderabad_8d55d3fb-8918-4123-91b9-5ab4a99870e8.htm,₹ 6 Lakh,2020
Diesel,SUV,"80,000",2018,Jeep Compass,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",170bhp,17.1 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Compass-2.0-Limited-cars-Hyderabad_0d078742-e8ac-4483-a5bf-f272311bfca3.htm,₹ 14 Lakh,2018
Diesel,SUV,"50,000",2019,Jeep Compass,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",170.63bhp,16.3 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Compass-2.0-Limited-Plus-4x4-Bsiv-cars-Hyderabad_4e21ab8e-ce7c-491f-8392-5a2e6b67f527.htm,₹ 19 Lakh,2019
Petrol,Hatchback,"40,000",2020,Hyundai i20,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",118.36bhp,20 kmpl,https://www.cardekho.com/used-car-details/used-Hyundai-I20-Sportz-Turbo-Imt-cars-Hyderabad_7f030a53-e56c-4a94-a46d-b1d25de925ac.htm,₹ 7.40 Lakh,2020
Petrol,Sedan,"39,886",Mar 2020,Hyundai Aura,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",81.86bhp,20.1 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Aura-Sx-Plus-Amt-cars-Hyderabad_876bae83-6bf6-4fd7-bf47-20c0ad266e39.htm,₹ 7.66 Lakh,2020
Diesel,SUV,"1,07,588",Apr 2015,Renault Duster,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Centeral Locking, Power Door Locks, Cd Player",83.8bhp,20.45 kmpl,https://www.cardekho.com/used-car-details/used-Renault-Duster-85ps-Diesel-Rxl-cars-Hyderabad_b4117ae4-a85c-4ba3-a07e-1e418ebad31b.htm,₹ 4.40 Lakh,2014
Petrol,Hatchback,"36,621",Apr 2018,Hyundai Grand i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",81.86bhp,18.9 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Sportz-Bsiv-cars-Hyderabad_4800d484-2db2-44a4-9baa-fc55ea19f1ee.htm,₹ 5.19 Lakh,2017
Diesel,SUV,"80,000",2020,MG Hector Plus,First Owner,"Power Windows Front, Power Windows Rear, Electronic Multi Tripmeter, Leather Seats, Fog Lights Front, Fog Lights Rear, Anti Lock Braking System, Brake Assist, Radio",167.67bhp,16.65 kmpl,https://www.cardekho.com/used-car-details/used-Mg-Hector-Plus-Sharp-Diesel-Mt-cars-Hyderabad_75545ea5-b40a-40fd-a305-533923473114.htm,₹ 16 Lakh,2020
Petrol,Hatchback,"18,900",Mar 2022,Maruti S-Presso,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",65.71bhp,24.76 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-S-presso-Vxi-Plus-Bsvi-cars-Hyderabad_c446c631-fd53-44a5-994d-ef0b80b7e252.htm,₹ 5.25 Lakh,2022
Diesel,SUV,"70,754",Nov 2019,Kia Seltos,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",113.43bhp,20.8 kmpl,https://www.cardekho.com/buy-used-car-details/used-Kia-Seltos-Htk-Plus-D-cars-Hyderabad_be2f9c84-3e11-4eb9-adbf-2744b84dedae.htm,₹ 11.08 Lakh,2019
Petrol,Hatchback,"59,832",Dec 2020,Maruti S-Presso,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",65.71bhp,21.7 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-S-presso-Vxi-2019-2022-cars-Hyderabad_2fe8159c-b96c-40a0-ae6b-da5e9beb9e7c.htm,₹ 4.20 Lakh,2020
Petrol,Sedan,"60,068",Sept 2017,Maruti Swift Dzire,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",81.80bhp,21.21 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Dzire-Vxi-1.2-cars-Hyderabad_e0020be6-8182-46a4-9428-09d5e42d4b35.htm,₹ 6.05 Lakh,2017
Petrol,Hatchback,"41,261",Nov 2018,Maruti Alto 800,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Child Safety Locks",47.33bhp,22.05 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Lxi-cars-Hyderabad_ce1e23da-9a33-41d4-b40e-aa8d9cf3fa38.htm,₹ 3.26 Lakh,2018
Petrol,SUV,"32,209",Jun 2020,Ford Ecosport,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",121.31bhp,17 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Ecosport-1.5-Petrol-Titanium-Bsiv-cars-Hyderabad_1b7621a1-1f55-4ebf-b3d7-85258184fbe4.htm,₹ 9.50 Lakh,2020
Petrol,Hatchback,"75,747",Mar 2018,Honda Jazz,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",88.7bhp,18.7 kmpl,https://www.cardekho.com/buy-used-car-details/used-Honda-Jazz-1.2-V-I-Vtec-cars-Hyderabad_85abaf42-a49f-4f2b-8c84-fa49881fd78d.htm,₹ 6.39 Lakh,2018
Petrol,Hatchback,"49,241",Jul 2018,Hyundai i20,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",81.83bhp,18.6 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-I20-1.2-Asta-Option-cars-Hyderabad_2fe6860d-dc46-43f7-8fe5-3f519a7701f3.htm,₹ 7.12 Lakh,2018
Diesel,SUV,"1,00,000",2018,Mercedes-Benz GLE,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",201.15bhp,17.9 kmpl,https://www.cardekho.com/used-car-details/used-Mercedes-benz-Gle-250d-cars-Hyderabad_343ca18f-6dcf-4117-b248-3d5a6e98ab5b.htm,₹ 30 Lakh,2018
Diesel,SUV,"1,19,422",Apr 2017,Ford Endeavour,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",197.2bhp,10.91 kmpl,https://www.cardekho.com/used-car-details/used-Ford-Endeavour-3.2-Trend-At-4x4-cars-Hyderabad_8eedb930-1610-4a95-8ef1-7e31c439cbb8.htm,₹ 22.50 Lakh,2016
Petrol,Hatchback,"33,488",Jun 2021,Maruti Swift,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.38 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Vxi-Bsvi-cars-Hyderabad_d895546e-f7d5-4880-a092-f24458df496f.htm,₹ 6.70 Lakh,2021
Petrol,SUV,"30,000",2021,Mahindra Thar,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",150bhp,15.2 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Thar-Lx-4-str-Hard-Top-Bsvi-cars-Hyderabad_a1544be9-ad21-4ce8-bbcd-0cc6265d88f8.htm,₹ 16.50 Lakh,2021
Petrol,Hatchback,"21,000",Sept 2022,Tata Altroz,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",86.83bhp,19.33 kmpl,https://www.cardekho.com/used-car-details/used-Tata-Altroz-Xz-Plus-Bsvi-cars-Hyderabad_40382c7f-4d00-4022-a9c3-4275cf1a1595.htm,₹ 8.75 Lakh,2022
Diesel,SUV,"56,545",Feb 2019,Jeep Compass,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",170.63bhp,17.1 kmpl,https://www.cardekho.com/used-car-details/used-Jeep-Compass-2.0-Limited-Plus-Bsiv-cars-Hyderabad_fa2302a4-e396-4723-8e6e-3859b017520c.htm,₹ 16 Lakh,2018
Petrol,Hatchback,"64,000",Nov 2017,Volkswagen Polo,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",75bhp,18.78 kmpl,https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-1.0-Mpi-Highline-cars-Hyderabad_d55e9abd-d7b3-497a-b4a4-06eb4614b01b.htm,₹ 6.75 Lakh,2017
Petrol,Sedan,"71,413",Nov 2018,Volkswagen Ameo,Second Owner,"Power Steering, Air Quality Control, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Rear, Anti Lock Braking System, Centeral Locking",75bhp,19.44 kmpl,https://www.cardekho.com/buy-used-car-details/used-Volkswagen-Ameo-1.0-Mpi-Trendline-cars-Hyderabad_aece66b8-6295-4599-8e8c-0427518b2380.htm,₹ 5.33 Lakh,2018
Petrol,Hatchback,"31,920",Aug 2020,Renault KWID,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",53.26bhp,22.3 kmpl,https://www.cardekho.com/buy-used-car-details/used-Renault-Kwid-Rxt-cars-Hyderabad_9750fde7-8e49-4d7d-a5ae-7b23508ce29f.htm,₹ 4.87 Lakh,2020
Diesel,SUV,"46,000",Jun 2019,BMW X1,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",188bhp,20.68 kmpl,https://www.cardekho.com/used-car-details/used-Bmw-X1-Sdrive-20d-Xline-cars-Hyderabad_394dbdfe-4c79-4746-ad77-c078b10c3a5c.htm,₹ 33.90 Lakh,2019
Petrol,Hatchback,"9,939",Mar 2023,Maruti S-Presso,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",65.71bhp,21.7 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-S-presso-Vxi-Plus-2019-2022-cars-Hyderabad_03c32b4a-fb7c-48ad-a69f-79d96b91dafb.htm,₹ 5.26 Lakh,2022
Petrol,Hatchback,"7,156",Sept 2022,Maruti Baleno,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.80bhp,21.01 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-Alpha-cars-Hyderabad_65793020-1b9c-4b8f-a937-77ab2bdefa9f.htm,₹ 9.26 Lakh,2022
Petrol,Sedan,"20,608",Sept 2018,Toyota Yaris,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Speakers Front",105.94bhp,17.1 kmpl,https://www.cardekho.com/used-car-details/used-Toyota-Yaris-J-cars-Hyderabad_c6cfc1a2-6f8e-4692-8a55-dc8e0d56fb06.htm,₹ 8.50 Lakh,2018
Petrol,Sedan,"92,000",Sept 2019,Maruti Swift Dzire,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",81.80bhp,22 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Dzire-Vxi-1.2-Bs-Iv-cars-Hyderabad_6431d652-35d3-4b4a-ad44-169de1c3c83a.htm,₹ 7.25 Lakh,2019
Petrol,Hatchback,"67,553",Mar 2018,Maruti Celerio,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",67.04bhp,23.1 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Celerio-Zxi-Optional-Amt-Bsiv-cars-Hyderabad_cf9eca34-f47b-4b23-8b70-541451d676a7.htm,₹ 5.01 Lakh,2018
Petrol,Sedan,"95,286",Mar 2017,Maruti Swift Dzire,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",83.14bhp,20.85 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Dzire-Vxi-Optional-cars-Hyderabad_abec7464-ed63-4a78-8b2e-caf8f84a4623.htm,₹ 5.77 Lakh,2017
Diesel,SUV,"66,000",Sept 2015,Mahindra XUV500,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",140bhp,16 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Xuv500-W6-2wd-cars-Hyderabad_2cfd2bb5-80bc-44b4-87fe-972a2477b212.htm,₹ 8.95 Lakh,2015
Petrol,Hatchback,"35,929",Jul 2019,Hyundai Grand i10,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",81.86bhp,18.9 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-1.2-Kappa-Sportz-Bsiv-cars-Hyderabad_fa413217-6873-435d-afe1-f8d07f99bd15.htm,₹ 5.21 Lakh,2019
Petrol,SUV,"1,36,035",Jan 2017,Honda BR-V,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",117.3bhp,15.4 kmpl,https://www.cardekho.com/used-car-details/used-Honda-Br-v-I-vtec-Vx-Mt-cars-Hyderabad_357ee2d9-c22d-4f4a-809e-339a810edf45.htm,₹ 6.50 Lakh,2016
Diesel,MUV,"93,997",Jul 2014,Maruti Ertiga,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",88.8bhp,20.77 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Ertiga-Zdi-cars-Hyderabad_3b0413b5-af75-4e7e-85d4-c0aa7916a684.htm,₹ 6.70 Lakh,2013
Petrol,Sedan,"60,000",2018,Skoda Rapid,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",103.2bhp,15.41 kmpl,https://www.cardekho.com/used-car-details/used-Skoda-Rapid-1.6-Mpi-Active-Bsiv-cars-Hyderabad_bea67686-d484-4c92-80ba-bb847c93850c.htm,₹ 7.75 Lakh,2018
Diesel,SUV,"52,220",Apr 2019,Maruti Vitara Brezza,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",88.5bhp,24.3 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Vitara-Brezza-Zdi-Plus-Dual-Tone-cars-Hyderabad_67704053-a4ba-401a-ab6a-9f8bac51e816.htm,₹ 9.80 Lakh,2019
Petrol,Sedan,"61,659",Jun 2019,Maruti Ciaz,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",103.25bhp,21.56 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Ciaz-Zeta-Bsiv-cars-Hyderabad_fc3470ce-cbf5-431e-b563-7ae7ace24cb1.htm,₹ 8.30 Lakh,2019
Petrol,Sedan,"65,000",Jan 2020,Maruti Swift Dzire,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",88.50bhp,22.41 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Dzire-Zxi-Bsvi-cars-Hyderabad_bbe4b1dc-79a9-420e-af1d-d486c4bef417.htm,₹ 7.50 Lakh,2020
Diesel,Hatchback,"1,20,000",2018,Mahindra KUV 100 NXT,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",77bhp,25.32 kmpl,https://www.cardekho.com/used-car-details/used-Mahindra-Kuv-100-Nxt-D75-K8-Dual-Tone-cars-Hyderabad_2a7fe133-0bd2-45ba-8524-c910c8a25dd8.htm,₹ 4.50 Lakh,2018
Diesel,Hatchback,"1,10,000",2017,Maruti Swift,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",74bhp,25.2 kmpl,https://www.cardekho.com/used-car-details/used-Maruti-Swift-Vdi-Optional-cars-Hyderabad_582aba13-c70b-4285-b385-cac91f6e5c12.htm,₹ 6 Lakh,2017
Petrol,Hatchback,"78,969",Apr 2017,Maruti Alto 800,First Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",47.33bhp,22.05 kmpl,https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-800-Vxi-cars-Hyderabad_ac543635-be86-47e1-ba94-c207e0ecf236.htm,₹ 3.02 Lakh,2017
Petrol,Hatchback,"38,939",Oct 2021,Hyundai Grand i10 Nios,Second Owner,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",81.86bhp,20.7 kmpl,https://www.cardekho.com/buy-used-car-details/used-Hyundai-Grand-I10-Nios-Asta-cars-Hyderabad_446cd762-681b-42b6-94cb-7ec434f32c69.htm,₹ 7.36 Lakh,2021
